GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "31000","Nebraska",4,SAINC7N,600,"42","   Wholesale trade","Thousands of dollars",1407124,1485836,1580606,1623506,1645508,1648994,1739101,1784536,1874139,1971109,2114646,2066662,2086493,2160506,2291788,2370134,2531860,2571351,2585371,2604653,2648563,2753541
 "31000","Nebraska",4,SAINC7N,700,"44-45","   Retail trade","Thousands of dollars",1860777,1976796,2088784,2157919,2165800,2207988,2288001,2305240,2374257,2457646,2508796,2442061,2511924,2522728,2636666,2695211,2790419,2934248,3054754,3121804,3169162,3214858
 "31000","Nebraska",4,SAINC7N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",356509,390961,398451,424963,434133,437443,444667,439003,447255,468335,465019,443835,478433,514110,544962,567652,603424,640294,662720,678929,684849,712901
 "31000","Nebraska",4,SAINC7N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",76915,85190,93973,95051,96700,99722,106864,108754,109959,107435,108557,102095,102016,104107,112608,120634,130353,139855,144459,151968,161147,169615
 "31000","Nebraska",4,SAINC7N,703,"443","    Electronics and appliance stores","Thousands of dollars",82265,91476,95138,94730,88139,88398,94921,102880,113309,115093,116633,112990,139699,97906,105278,104318,105929,107280,103909,97822,100730,104654
 "31000","Nebraska",4,SAINC7N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",203038,209673,219124,211679,222704,225485,238480,249480,244723,248059,251922,255084,248907,254985,263761,271429,279598,292119,301403,312734,318007,317173
 "31000","Nebraska",4,SAINC7N,705,"445","    Food and beverage stores","Thousands of dollars",298281,310223,327071,332234,324966,314309,319758,308003,309865,317425,332752,335032,338675,344083,358623,365892,392722,419664,429079,436116,440189,445443
 "31000","Nebraska",4,SAINC7N,706,"446","    Health and personal care stores","Thousands of dollars",99342,108609,120662,133237,147827,153662,155653,159024,169755,177273,189418,192631,202095,214655,227232,226823,224146,229384,237668,237283,235335,242805
 "31000","Nebraska",4,SAINC7N,707,"447","    Gasoline stations","Thousands of dollars",121134,127383,132046,139657,139168,142891,144840,142617,142981,146375,148360,149634,153855,154221,157905,165331,171849,184247,206718,216284,223854,233067
 "31000","Nebraska",4,SAINC7N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",84921,89437,95579,95879,96175,96976,103040,103547,104110,107876,103357,97503,99719,100901,100468,104124,112250,116782,117733,118697,120367,118539
 "31000","Nebraska",4,SAINC7N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",50907,54851,65115,68311,69257,70070,74350,76039,77425,83712,85108,82078,80613,80241,88744,94515,89093,95456,102841,101577,89420,90599
 "31000","Nebraska",4,SAINC7N,711,"452","    General merchandise stores","Thousands of dollars",251288,260939,281915,299141,302515,324300,343143,364929,379202,404729,426687,430665,424500,420911,431947,426962,437139,450189,480076,496968,504521,487842
 "31000","Nebraska",4,SAINC7N,712,"453","    Miscellaneous store retailers","Thousands of dollars",156020,166176,174972,166726,141402,142267,135938,129071,115303,118231,118381,114687,112535,106638,106347,106488,103319,110410,113160,116259,116631,117666
 "31000","Nebraska",4,SAINC7N,713,"454","    Nonstore retailers","Thousands of dollars",80157,81878,84738,96311,102814,112465,126347,121893,160370,163103,162602,125827,130877,129970,138791,141043,140597,148568,154988,157167,174112,174554
 "31000","Nebraska",4,SAINC7N,800,"48-49","   Transportation and warehousing","Thousands of dollars",1665892,1753193,1803985,1879917,1924286,2037742,2201750,2362028,2489224,2621635,2654379,2440238,2439352,2588508,2780141,2723879,2908865,3061012,2898063,2970577,3132777,3253725
 "31000","Nebraska",4,SAINC7N,801,"481","    Air transportation","Thousands of dollars",24539,26744,29945,32091,20137,18957,19272,19419,22301,22154,23843,22117,20986,21633,26011,23313,23487,25359,23568,24388,25885,27446
 "31000","Nebraska",4,SAINC7N,802,"482","    Rail transportation","Thousands of dollars",695793,695523,677538,(D),(D),738781,826207,892830,985017,1068436,1115939,999872,986619,1074353,1194004,1093800,1204383,1226528,1083653,1093980,1118133,1140619
 "31000","Nebraska",4,SAINC7N,803,"483","    Water transportation","Thousands of dollars",(T),(T),(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "31000","Nebraska",4,SAINC7N,804,"484","    Truck transportation","Thousands of dollars",682954,746029,798841,834770,882808,918769,961716,1022996,1049244,1085083,1042050,955753,962113,1008160,1043364,1072845,1120723,1213752,1178936,1216017,1301854,1325743
 "31000","Nebraska",4,SAINC7N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",26577,26147,23503,24788,25498,27116,29900,31577,34724,35945,37912,38658,45450,45102,45847,49802,48092,49363,51938,53746,54056,55835
 "31000","Nebraska",4,SAINC7N,806,"486","    Pipeline transportation","Thousands of dollars",17231,16952,19029,19213,(D),14737,15757,18346,25081,18359,15478,16777,17150,14493,14072,15571,17339,16166,14916,14368,15703,16189
 "31000","Nebraska",4,SAINC7N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",(T),(T),(T),2560,2075,2506,2438,2094,2585,3219,2962,(D),271,210,268,297,(D),276,309,370,343,253
 "31000","Nebraska",4,SAINC7N,808,"488","    Support activities for transportation","Thousands of dollars",80087,93783,104283,101953,111803,126554,149830,150578,136301,144073,153839,144369,140746,156158,169001,166983,174369,191055,191400,193945,205182,251870
 "31000","Nebraska",4,SAINC7N,809,"492","    Couriers and messengers","Thousands of dollars",50406,52593,52925,(D),54374,86074,89245,111739,113647,116891,119437,(D),121874,121465,123607,127568,(D),143136,140615,145241,157135,168041
 "31000","Nebraska",4,SAINC7N,811,"493","    Warehousing and storage","Thousands of dollars",87499,94281,96495,82540,96375,104248,107385,112449,120324,127475,142919,143210,144143,146934,163967,173700,185117,195377,212728,228522,254486,267729
 "31000","Nebraska",4,SAINC7N,900,"51","   Information","Thousands of dollars",904678,1066178,1103817,977038,949361,954438,957738,966963,939125,1139352,960717,886530,867696,926425,941866,972696,982581,1053018,1156335,1161705,1183164,1196425
 "31000","Nebraska",4,SAINC7N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",144461,149428,163716,168446,165321,171686,181377,189093,198279,210723,215277,180455,179177,196924,207089,224927,222490,227292,287284,286665,299423,329334
 "31000","Nebraska",4,SAINC7N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",10614,11461,12248,12544,11891,12601,13512,13612,11808,11910,11779,11329,11745,11544,12402,12805,14399,15173,14546,16728,16997,16651
 "31000","Nebraska",4,SAINC7N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",78739,90845,101281,111890,112839,116613,122165,124305,129582,131770,134846,139705,136365,139146,141918,138834,139875,141001,143803,135978,132622,127708
 "31000","Nebraska",4,SAINC7N,904,"516","    Internet publishing and broadcasting 2/","Thousands of dollars",(T),8097,(T),9363,9897,9526,10706,9509,4347,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "31000","Nebraska",4,SAINC7N,905,"517","    Telecommunications","Thousands of dollars",211924,241783,255967,248422,219884,213374,194532,186720,190932,228233,220076,221435,187944,188843,183975,188984,197038,198140,218576,229074,224445,218442
 "31000","Nebraska",4,SAINC7N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",449998,562404,560057,423685,426332,426457,432513,441380,401830,546884,365295,319501,316786,353218,351327,363693,360361,392501,409291,400146,394774,367905
 "31000","Nebraska",4,SAINC7N,907,"519","    Other information services 2/","Thousands of dollars",2095,2160,(T),2688,3197,4181,2933,2344,2347,9832,13444,14105,35679,36750,45155,43453,48418,78911,82835,93114,114903,136385
 "31000","Nebraska",4,SAINC7N,1000,"52","   Finance and insurance","Thousands of dollars",1736114,1904567,2037496,2118812,2191061,2322872,2439003,2609732,2739874,2839114,2945423,2907405,3022637,3153389,3291543,3413006,3558836,3753617,3918570,4165855,4395708,4640161
 "31000","Nebraska",4,SAINC7N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "31000","Nebraska",4,SAINC7N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",575936,626732,665787,719243,745004,837694,868242,981538,975220,1040731,1087214,1087771,1124418,1176318,1265444,1299075,1327228,1392846,1497901,1572032,1628119,1730529
 "31000","Nebraska",4,SAINC7N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",203818,247086,296535,280437,277585,267329,297751,321540,386336,348810,329345,312418,332251,358299,370110,399433,444480,475161,490384,529875,598118,610163
 "31000","Nebraska",4,SAINC7N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",947141,1020718,1064495,1108602,1157843,1206003,1260611,1293325,1366825,1441865,1520699,1503218,1557011,1608967,1651970,1710239,1782205,1879937,1924851,2056620,2158246,2283694
 "31000","Nebraska",4,SAINC7N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",4661,4223,4485,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "31000","Nebraska",4,SAINC7N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",205291,224419,233917,244063,250394,254024,273750,281762,293521,310605,308335,300744,301342,311491,323639,344099,362825,389304,413758,428828,456263,487355
 "31000","Nebraska",4,SAINC7N,1101,"531","    Real estate","Thousands of dollars",142703,157761,162753,172134,181350,186150,201145,210614,217248,230569,226609,220573,222553,231333,240813,256384,268671,288504,313876,330497,351309,377513
 "31000","Nebraska",4,SAINC7N,1102,"532","    Rental and leasing services","Thousands of dollars",58090,62422,65790,67253,63584,62329,65535,62359,67070,71207,72927,70676,68567,70458,72222,76667,82024,87778,83072,84970,90368,94942
 "31000","Nebraska",4,SAINC7N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",4498,4236,5374,4676,5460,5545,7070,8789,9203,8829,8799,9495,10222,9700,10604,11048,12130,13022,16810,13361,14586,14900
 "31000","Nebraska",4,SAINC7N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",1239000,1339711,1472916,1507599,1514154,1596003,1705851,1839714,2067906,2211582,2462670,2475424,2528546,2592383,2796953,2700397,2750788,2903320,2945413,3108133,3253665,3399100
 "31000","Nebraska",4,SAINC7N,1300,"55","   Management of companies and enterprises","Thousands of dollars",509717,561979,638157,717631,808519,787532,861255,984637,1144284,1341378,1350834,1355529,1344329,1340496,1510057,1782408,1949114,2215367,2072759,2113524,1953042,1977689
 "31000","Nebraska",4,SAINC7N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",894739,878118,994454,1109300,1127769,1065779,1103245,1151741,1280716,1277873,1307177,1217411,1212723,1289745,1413756,1512248,1672781,1822989,1944010,2005966,2095714,2226836
 "31000","Nebraska",4,SAINC7N,1401,"561","    Administrative and support services","Thousands of dollars",847148,827379,942052,1053431,1069414,1006726,1041399,1079351,1202169,1196742,1219649,1130175,1123984,1194641,1309089,1402384,1554945,1705425,1823625,1879030,1961725,2084417
 "31000","Nebraska",4,SAINC7N,1402,"562","    Waste management and remediation services","Thousands of dollars",47591,50739,52402,55869,58355,59053,61846,72390,78547,81131,87528,87236,88739,95104,104667,109864,117836,117564,120385,126936,133989,142419
 "31000","Nebraska",4,SAINC7N,1500,"61","   Educational services","Thousands of dollars",273665,293706,326882,372490,393188,402821,424486,435347,472672,499609,520926,538031,555542,563342,575135,556249,542789,560419,587899,607500,624200,647398
 "31000","Nebraska",4,SAINC7N,1600,"62","   Health care and social assistance","Thousands of dollars",2226366,2470947,2636724,2800845,2989022,3210914,3404519,3556399,3760272,3992054,4248574,4375002,4481735,4638041,4887747,5000810,5114046,5464717,5746990,5953250,6315120,6641142
 "31000","Nebraska",4,SAINC7N,1601,"621","    Ambulatory health care services","Thousands of dollars",882942,923168,994548,1072441,1140779,1303422,1430047,1527208,1622154,1728185,1854565,1862894,1916301,2036646,2141926,2171028,2200988,2362214,2492895,2591857,2942322,3096160
 "31000","Nebraska",4,SAINC7N,1602,"622","    Hospitals","Thousands of dollars",804243,960408,1005206,1040266,1119679,1138746,1174340,1202020,1278010,1358658,1431386,1497675,1495716,1516609,1558018,1582763,1599813,1723110,1797930,1915452,1871612,1976339
 "31000","Nebraska",4,SAINC7N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",402914,431972,464368,497272,530567,561337,577830,596028,620448,651224,687478,715421,760805,778046,802165,831704,862516,894654,939029,901736,942390,989334
 "31000","Nebraska",4,SAINC7N,1604,"624","    Social assistance","Thousands of dollars",136267,155399,172602,190866,197997,207409,222302,231143,239660,253987,275145,299012,308913,306740,385638,415315,450729,484739,517136,544205,558796,579309
 "31000","Nebraska",4,SAINC7N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",121975,132460,144379,157110,158124,164016,170972,178342,187728,203516,213627,216909,218375,223729,238833,252308,269825,279609,291480,308294,320363,339018
 "31000","Nebraska",4,SAINC7N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",24510,25667,27351,35211,32705,34342,36343,40779,43365,49612,49637,49689,55369,59037,62710,67932,73280,71137,69358,72884,72198,77772
 "31000","Nebraska",4,SAINC7N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",12255,13068,14767,16419,17010,18296,19425,20056,20412,21076,22636,24586,24186,24241,27020,28368,30932,32148,36451,38659,41684,43980
 "31000","Nebraska",4,SAINC7N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",85210,93725,102261,105480,108409,111378,115204,117507,123951,132828,141354,142634,138820,140451,149103,156008,165613,176324,185671,196751,206481,217266
 "31000","Nebraska",4,SAINC7N,1800,"72","   Accommodation and food services","Thousands of dollars",677827,722557,757754,764227,764119,788042,830314,854546,893850,927099,955782,947188,967905,1008791,1085983,1130558,1199560,1296165,1394771,1456792,1515291,1568299
 "31000","Nebraska",4,SAINC7N,1801,"721","    Accommodation","Thousands of dollars",139187,148884,157342,144342,119691,115622,122440,120689,126471,131920,143288,137060,139274,140674,147914,155558,166154,175842,186001,196428,207910,214156
 "31000","Nebraska",4,SAINC7N,1802,"722","    Food services and drinking places","Thousands of dollars",538640,573673,600412,619885,644428,672420,707874,733857,767379,795179,812494,810128,828631,868117,938069,975000,1033406,1120323,1208770,1260364,1307381,1354143
 "31000","Nebraska",4,SAINC7N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",694807,745498,788191,825913,871073,900248,943065,951407,1002436,1054080,1098077,1102441,1148806,1177141,1217526,1252352,1309917,1363858,1395235,1443161,1513651,1578690
 "31000","Nebraska",4,SAINC7N,1901,"811","    Repair and maintenance","Thousands of dollars",198623,207846,214756,236327,238697,235664,251152,250830,266030,292055,298586,306338,330865,342743,347250,358859,350547,366571,365964,376576,390698,411140
 "31000","Nebraska",4,SAINC7N,1902,"812","    Personal and laundry services","Thousands of dollars",145473,161759,173932,170770,174452,183411,187435,181883,185067,192471,195984,187638,190216,194125,202029,205661,219442,229639,241999,251184,263482,270828
 "31000","Nebraska",4,SAINC7N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",297880,328577,350365,371476,411494,430377,450473,464311,492970,506124,537121,549065,575300,584357,602747,617950,660039,685612,710031,742963,774148,807592
 "31000","Nebraska",4,SAINC7N,1904,"814","    Private households","Thousands of dollars",52831,47316,49138,47340,46430,50796,54005,54383,58369,63430,66386,59400,52425,55916,65500,69882,79889,82036,77241,72438,85323,89130
 "31000","Nebraska",4,SAINC7N,2000,"...","  Government and government enterprises","Thousands of dollars",4388862,4482371,4677774,4967440,5309181,5589156,5825035,6013481,6270121,6468618,6764845,7049415,7264669,7372781,7458644,7585179,7780923,8051199,8255345,8454202,8659666,8889993
 "31000","Nebraska",4,SAINC7N,2001,"...","   Federal civilian","Thousands of dollars",613594,625363,666020,666871,696968,769929,811872,841875,882014,883160,907012,942212,1018939,1035594,1044800,1033614,1071571,1096572,1115198,1151917,1193795,1208519
 "31000","Nebraska",4,SAINC7N,2002,"...","   Military","Thousands of dollars",376068,366968,376900,406663,481493,519065,544777,564826,555453,545888,565205,590121,586686,577649,576836,564666,566531,561639,579212,590949,616712,635562
 "31000","Nebraska",4,SAINC7N,2010,"...","   State and local","Thousands of dollars",3399200,3490040,3634854,3893906,4130720,4300162,4468386,4606780,4832654,5039570,5292628,5517082,5659044,5759538,5837008,5986899,6142821,6392988,6560935,6711336,6849159,7045912
 "31000","Nebraska",4,SAINC7N,2011,"...","    State government","Thousands of dollars",983671,988565,996490,1080619,1164129,1206661,1242428,1288570,1346437,1401642,1471434,1515085,1539025,1550412,1572937,1616443,1670308,1730768,1781830,1824627,1839026,1937171
 "31000","Nebraska",4,SAINC7N,2012,"...","    Local government","Thousands of dollars",2415529,2501475,2638364,2813287,2966591,3093501,3225958,3318210,3486217,3637928,3821194,4001997,4120019,4209126,4264071,4370456,4472513,4662220,4779105,4886709,5010133,5108741
 "32000","Nevada",8,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",29696889,32496714,35066884,36852313,37965503,40627048,45343776,50049957,54075727,57353712,57384305,51922380,50359542,51506997,53046889,54921178,57746085,61081860,64449988,67917284,72724170,76529925
 "32000","Nevada",8,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",48964,47052,52696,52552,58983,51738,55623,63803,61404,71390,65588,74163,65132,65392,80020,89268,86166,72582,83205,81669,82683,59195
 "32000","Nevada",8,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",29647925,32449662,35014188,36799761,37906520,40575310,45288153,49986154,54014323,57282322,57318717,51848217,50294410,51441605,52966869,54831910,57659919,61009278,64366783,67835615,72641487,76470730
 "32000","Nevada",8,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",25355714,27868031,30101883,31534280,32259592,34479963,38715022,42998133,46430782,49099368,48654454,43021164,41603708,42901874,44528830,46314993,48944648,52017369,55039471,58047397,62486717,65866327
 "32000","Nevada",8,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",11540,14823,13042,9784,11133,11712,12364,12493,12821,13945,18099,19230,20590,21854,23686,24386,25417,25149,24373,25161,27993,28013
 "32000","Nevada",8,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",(T),(T),(T),(D),(D),114,232,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",(T),(T),(T),(D),(D),3355,3382,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",8031,9577,8657,6790,7037,8243,8750,8117,8460,9985,12447,13555,14768,15486,16192,16433,17050,17564,18227,18644,20756,21200
 "32000","Nevada",8,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",680418,653820,608280,577425,561568,565281,630426,672705,792432,899673,947859,913046,1012304,1172672,1281191,1333926,1273349,1304369,1282647,1346731,1419791,1504284
 "32000","Nevada",8,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",676,633,730,810,749,676,1078,1503,1247,1214,1577,1563,1831,1577,1523,1489,1519,1374,1067,1105,1061,1030
 "32000","Nevada",8,SAINC7N,202,"212","    Mining (except oil and gas)","Thousands of dollars",647531,616124,562911,547087,526141,524155,575910,615756,725402,817248,824017,823044,884044,1001743,1078815,1165172,1126273,1163847,1165093,1216846,1269833,1317641
 "32000","Nevada",8,SAINC7N,203,"213","    Support activities for mining","Thousands of dollars",32211,37063,44639,29528,34678,40450,53438,55446,65783,81211,122265,88439,126429,169352,200853,167265,145557,139148,116487,128780,148897,185613
 "32000","Nevada",8,SAINC7N,300,"22","   Utilities","Thousands of dollars",252115,285923,280714,308120,355829,373623,410377,365066,377587,382627,401855,401498,388817,396233,388912,424701,400506,420128,432443,442147,455221,464816
 "32000","Nevada",8,SAINC7N,400,"23","   Construction","Thousands of dollars",3485072,3682866,3647216,3761540,3905728,4348991,5217616,6248396,6998270,7222233,6920725,4895453,3389559,2841458,2778047,3003012,3407268,3836429,4302485,4960331,5592135,6348278
 "32000","Nevada",8,SAINC7N,401,"236","    Construction of buildings","Thousands of dollars",731262,770448,773146,820957,854048,981356,1258538,1503547,1688510,1729926,1592796,1043002,695900,577387,588538,642250,738948,748118,839610,963002,1190074,1369372
 "32000","Nevada",8,SAINC7N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",550739,624916,629653,624124,659858,629387,672464,867629,885066,820957,714018,603743,636345,563451,474550,452392,481502,532972,587633,611924,647946,671427
 "32000","Nevada",8,SAINC7N,403,"238","    Specialty trade contractors","Thousands of dollars",2203071,2287502,2244417,2316459,2391822,2738248,3286614,3877220,4424694,4671350,4613911,3248708,2057314,1700620,1714959,1908370,2186818,2555339,2875242,3385405,3754115,4307479
 "32000","Nevada",8,SAINC7N,500,"31-33","   Manufacturing","Thousands of dollars",1380716,1461179,1579330,1723390,1683364,1823185,1966658,2112117,2287583,2411968,2400250,2010385,1911726,1978219,2081907,2182061,2277569,2343121,2389787,2710158,3255393,3542930
 "32000","Nevada",8,SAINC7N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",963361,1014268,1103846,1234176,1205808,1335344,1441268,1543237,1667648,1770755,1777426,1450483,1361640,1399903,1474847,1549119,1595276,1624728,1632007,1899685,2372775,2600731
 "32000","Nevada",8,SAINC7N,511,"321","     Wood product manufacturing","Thousands of dollars",33694,38818,43695,55249,56239,63892,71426,77764,72517,64607,57375,37543,(D),(D),(D),33462,36905,42469,46578,57456,62652,70302
 "32000","Nevada",8,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",125785,135023,154814,167901,179401,191300,214877,247276,278431,276730,230774,154805,132299,122721,127675,134845,145154,161779,176953,194611,219348,230339
 "32000","Nevada",8,SAINC7N,513,"331","     Primary metal manufacturing","Thousands of dollars",61115,55990,50418,50514,45093,43101,49694,60024,70115,73862,80254,66492,69538,79475,88344,86711,92501,90575,83252,87252,92663,101082
 "32000","Nevada",8,SAINC7N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",151029,164060,177792,176354,162756,170261,188386,201744,236114,260598,287711,217642,195809,205398,217921,228996,255117,267375,291928,318215,363741,390795
 "32000","Nevada",8,SAINC7N,515,"333","     Machinery manufacturing","Thousands of dollars",61643,67001,63180,59470,62110,63637,66300,71517,74457,80212,81384,75087,72352,78549,86771,90623,91341,95162,97364,102175,110624,120983
 "32000","Nevada",8,SAINC7N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",151876,153761,168458,175349,171210,168839,167007,148688,161332,170166,171870,165203,172539,174989,177204,164585,170192,179206,177321,189059,255648,257714
 "32000","Nevada",8,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",25751,22262,28757,27495,32060,36704,37580,41105,40773,43672,45590,35711,33613,35913,36993,49312,49726,61700,95908,258357,566126,707552
 "32000","Nevada",8,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",26543,30141,33283,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),33166,38511,42507,43778
 "32000","Nevada",8,SAINC7N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",20463,21500,19903,(D),(D),(D),(D),(D),(D),(D),(D),(D),44516,42510,39227,(D),(D),(D),31867,34059,37452,42388
 "32000","Nevada",8,SAINC7N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",55440,63548,68875,77168,83275,94379,110259,126760,128589,110747,91549,63660,49376,46739,43861,46795,51132,60699,67994,72718,81994,90411
 "32000","Nevada",8,SAINC7N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",250022,262164,294671,386859,356734,440358,466812,490593,529084,608571,645736,564431,533445,556901,597237,650007,636456,596786,529676,547272,540020,545387
 "32000","Nevada",8,SAINC7N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",417355,446911,475484,489214,477556,487841,525390,568880,619935,641213,622824,559902,550086,578316,607060,632942,682293,718393,757780,810473,882618,942199
 "32000","Nevada",8,SAINC7N,531,"311","     Food manufacturing","Thousands of dollars",109796,111077,111907,120482,116192,124415,128822,141421,153628,164154,170427,170068,165727,166751,184852,192720,211485,226683,233126,249763,268626,290039
 "32000","Nevada",8,SAINC7N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",(T),(T),(T),8444,9017,9347,10015,10330,11181,11726,11068,8929,8625,9566,10347,10174,9662,23120,25088,29472,36082,47969
 "32000","Nevada",8,SAINC7N,533,"313","     Textile mills","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,534,"314","     Textile product mills","Thousands of dollars",9858,11696,11267,10903,12939,13032,12746,12364,12736,17547,17287,14236,14284,14714,16870,17023,19006,20092,23385,27615,30945,34464
 "32000","Nevada",8,SAINC7N,535,"315","     Apparel manufacturing","Thousands of dollars",3751,4580,4665,6026,4266,3715,3876,5535,7411,1967,2111,1567,1258,1003,723,959,1217,1410,1249,1328,1890,2249
 "32000","Nevada",8,SAINC7N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32000","Nevada",8,SAINC7N,537,"322","     Paper manufacturing","Thousands of dollars",16193,17745,22115,20909,22225,24534,24575,25853,30173,31681,34159,33890,34586,36839,39501,41641,47967,43305,47478,48883,52110,57811
 "32000","Nevada",8,SAINC7N,538,"323","     Printing and related support activities","Thousands of dollars",112194,119286,131382,132267,128290,128975,134110,142877,152438,158404,144453,122384,127403,125462,129705,140932,152820,145732,159538,174375,187231,188404
 "32000","Nevada",8,SAINC7N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",(T),(T),(T),6023,5592,5467,15468,16693,18676,11993,11281,10391,11659,13061,14279,12241,12933,15176,16711,16977,18093,19173
 "32000","Nevada",8,SAINC7N,541,"325","     Chemical manufacturing","Thousands of dollars",56837,59574,63379,62490,57348,53788,57026,63591,66502,69794,73448,65307,69946,84479,84277,89002,93750,98288,102645,106915,122916,129523
 "32000","Nevada",8,SAINC7N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",95363,107266,115761,116016,116872,118739,131940,143336,159138,165463,149912,126904,109919,118442,119062,120290,124541,135038,148180,154630,164022,170680
 "32000","Nevada",8,SAINC7N,600,"42","   Wholesale trade","Thousands of dollars",1244562,1429731,1510124,1620378,1635610,1653513,1816912,2009334,2188002,2311151,2330767,2094697,2010001,2069893,2159374,2169026,2311064,2440983,2477505,2740339,2903099,3002602
 "32000","Nevada",8,SAINC7N,700,"44-45","   Retail trade","Thousands of dollars",2221299,2471832,2733740,2909937,2999035,3164305,3460561,3719271,3941150,4019297,3917029,3558672,3548736,3661354,3832738,3971755,4162995,4320194,4420629,4602417,4797092,4988628
 "32000","Nevada",8,SAINC7N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",491812,549200,594493,639045,665177,693308,775909,849938,888277,875350,743993,567772,556442,594909,656289,717837,768808,838040,879258,920622,956644,998472
 "32000","Nevada",8,SAINC7N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",93132,109316,119005,128301,149317,158402,179856,201915,205330,180473,150256,114340,106348,103624,102889,109849,121700,134592,152913,167630,178209,182730
